work_year,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,name_c,region_c,name_e,region_e,salary_in_usd_160hs,sub-region_c_Australia and New Zealand,sub-region_c_Eastern Asia,sub-region_c_Eastern Europe,sub-region_c_Latin America and the Caribbean,sub-region_c_Northern Africa,sub-region_c_Northern America,sub-region_c_Northern Europe,sub-region_c_Polynesia,sub-region_c_South-eastern Asia,sub-region_c_Southern Asia,sub-region_c_Southern Europe,sub-region_c_Sub-Saharan Africa,sub-region_c_Western Asia,sub-region_c_Western Europe,sub-region_e_Australia and New Zealand,sub-region_e_Central Asia,sub-region_e_Eastern Asia,sub-region_e_Eastern Europe,sub-region_e_Latin America and the Caribbean,sub-region_e_Northern Africa,sub-region_e_Northern America,sub-region_e_Northern Europe,sub-region_e_Polynesia,sub-region_e_South-eastern Asia,sub-region_e_Southern Asia,sub-region_e_Southern Europe,sub-region_e_Sub-Saharan Africa,sub-region_e_Western Asia,sub-region_e_Western Europe,general_job_title_Analista de Datos y Business Intelligence,general_job_title_Científico de Datos y Machine Learning,general_job_title_Científico e Investigación,general_job_title_Gestión y Liderazgo,general_job_title_Ingeniería de Datos y Big Data,experience_level_EN,experience_level_EX,experience_level_MI,experience_level_SE
2023,FT,ML Engineer,147000,USD,147000,US,0,US,M,United States of America,Americas,United States of America,Americas,147000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023,FT,Data Architect,149040,USD,149040,US,100,US,M,United States of America,Americas,United States of America,Americas,149040,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Architect,113900,USD,113900,US,100,US,M,United States of America,Americas,United States of America,Americas,113900,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Analyst,180180,USD,180180,US,0,US,M,United States of America,Americas,United States of America,Americas,180180,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Data Analyst,106020,USD,106020,US,0,US,M,United States of America,Americas,United States of America,Americas,106020,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M,United States of America,Americas,United States of America,Americas,250000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,United States of America,Americas,United States of America,Americas,150000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023,FT,Data Engineer,139500,USD,139500,US,0,US,M,United States of America,Americas,United States of America,Americas,139500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Engineer,109400,USD,109400,US,0,US,M,United States of America,Americas,United States of America,Americas,109400,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Scientist,105000,USD,105000,US,0,US,M,United States of America,Americas,United States of America,Americas,105000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Data Scientist,70000,USD,70000,US,0,US,M,United States of America,Americas,United States of America,Americas,70000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Data Engineer,210914,USD,210914,US,100,US,M,United States of America,Americas,United States of America,Americas,210914,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2023,FT,Data Engineer,116704,USD,116704,US,100,US,M,United States of America,Americas,United States of America,Americas,116704,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2023,FT,Research Scientist,150000,USD,150000,US,0,US,M,United States of America,Americas,United States of America,Americas,150000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2023,FT,Research Scientist,100000,USD,100000,US,0,US,M,United States of America,Americas,United States of America,Americas,100000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2023,FT,Data Engineer,146000,USD,146000,US,0,US,M,United States of America,Americas,United States of America,Americas,146000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Engineer,75000,USD,75000,US,0,US,M,United States of America,Americas,United States of America,Americas,75000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Analyst,75000,USD,75000,US,100,US,M,United States of America,Americas,United States of America,Americas,75000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2023,FT,Data Analyst,60000,USD,60000,US,100,US,M,United States of America,Americas,United States of America,Americas,60000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2023,FT,Analytics Engineer,185700,USD,185700,US,0,US,M,United States of America,Americas,United States of America,Americas,185700,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023,FT,Analytics Engineer,165000,USD,165000,US,0,US,M,United States of America,Americas,United States of America,Americas,165000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023,FT,Data Engineer,160000,USD,160000,US,100,US,M,United States of America,Americas,United States of America,Americas,160000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Engineer,130000,USD,130000,US,100,US,M,United States of America,Americas,United States of America,Americas,130000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Analyst,169000,USD,169000,US,0,US,M,United States of America,Americas,United States of America,Americas,169000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Data Analyst,110600,USD,110600,US,0,US,M,United States of America,Americas,United States of America,Americas,110600,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Data Operations Engineer,193000,USD,193000,US,100,US,M,United States of America,Americas,United States of America,Americas,193000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Operations Engineer,136850,USD,136850,US,100,US,M,United States of America,Americas,United States of America,Americas,136850,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,United States of America,Americas,United States of America,Americas,139500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,United States of America,Americas,United States of America,Americas,109400,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Data Engineer,276000,USD,276000,US,100,US,M,United States of America,Americas,United States of America,Americas,276000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Engineer,178500,USD,178500,US,100,US,M,United States of America,Americas,United States of America,Americas,178500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Engineer,252000,USD,252000,US,0,US,M,United States of America,Americas,United States of America,Americas,252000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Engineer,129000,USD,129000,US,0,US,M,United States of America,Americas,United States of America,Americas,129000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2022,FT,BI Developer,130000,USD,130000,US,100,US,L,United States of America,Americas,United States of America,Americas,130000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2021,FT,Data Science Lead,150000,USD,150000,US,100,US,M,United States of America,Americas,United States of America,Americas,150000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,FT,Data Engineer,163800,USD,163800,US,0,US,M,United States of America,Americas,United States of America,Americas,163800,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Engineer,126000,USD,126000,US,0,US,M,United States of America,Americas,United States of America,Americas,126000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Analytics Engineer,170000,USD,170000,US,100,US,M,United States of America,Americas,United States of America,Americas,170000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Analytics Engineer,130000,USD,130000,US,100,US,M,United States of America,Americas,United States of America,Americas,130000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,United States of America,Americas,United States of America,Americas,247500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,United States of America,Americas,United States of America,Americas,172200,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Data Scientist,239748,USD,239748,US,0,US,M,United States of America,Americas,United States of America,Americas,239748,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Data Scientist,159832,USD,159832,US,0,US,M,United States of America,Americas,United States of America,Americas,159832,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,United States of America,Americas,United States of America,Americas,163800,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,United States of America,Americas,United States of America,Americas,126000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Data Scientist,128750,USD,128750,US,0,US,M,United States of America,Americas,United States of America,Americas,128750,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023,FT,Data Scientist,106250,USD,106250,US,0,US,M,United States of America,Americas,United States of America,Americas,106250,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023,FT,Data Engineer,252000,USD,252000,US,0,US,M,United States of America,Americas,United States of America,Americas,252000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Engineer,129000,USD,129000,US,0,US,M,United States of America,Americas,United States of America,Americas,129000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Science Manager,299500,USD,299500,US,0,US,M,United States of America,Americas,United States of America,Americas,299500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2023,FT,Data Science Manager,245100,USD,245100,US,0,US,M,United States of America,Americas,United States of America,Americas,245100,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2023,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M,United States of America,Americas,United States of America,Americas,155000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M,United States of America,Americas,United States of America,Americas,140000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,FT,Data Engineer,167500,USD,167500,US,0,US,M,United States of America,Americas,United States of America,Americas,167500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2023,FT,Data Engineer,106500,USD,106500,US,0,US,M,United States of America,Americas,United States of America,Americas,106500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2023,FT,Data Architect,188500,USD,188500,US,100,US,M,United States of America,Americas,United States of America,Americas,188500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Architect,117000,USD,117000,US,100,US,M,United States of America,Americas,United States of America,Americas,117000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Analyst,250000,USD,250000,US,100,US,M,United States of America,Americas,United States of America,Americas,250000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Data Analyst,138000,USD,138000,US,100,US,M,United States of America,Americas,United States of America,Americas,138000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Data Engineer,140000,USD,140000,US,0,US,M,United States of America,Americas,United States of America,Americas,140000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Engineer,120000,USD,120000,US,0,US,M,United States of America,Americas,United States of America,Americas,120000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,BI Analyst,160000,USD,160000,US,0,US,M,United States of America,Americas,United States of America,Americas,160000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,BI Analyst,135000,USD,135000,US,0,US,M,United States of America,Americas,United States of America,Americas,135000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Data Science Manager,104500,USD,104500,US,0,US,M,United States of America,Americas,United States of America,Americas,104500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,FT,Data Science Manager,70000,USD,70000,US,0,US,M,United States of America,Americas,United States of America,Americas,70000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2023,FT,Data Science Consultant,90000,USD,90000,US,0,US,M,United States of America,Americas,United States of America,Americas,90000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2023,FT,Data Science Consultant,70000,USD,70000,US,0,US,M,United States of America,Americas,United States of America,Americas,70000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2023,FT,Data Engineer,153600,USD,153600,US,100,US,M,United States of America,Americas,United States of America,Americas,153600,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Engineer,106800,USD,106800,US,100,US,M,United States of America,Americas,United States of America,Americas,106800,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2023,FT,Data Engineer,125000,USD,125000,US,0,US,M,United States of America,Americas,United States of America,Americas,125000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2023,FT,Data Engineer,90000,USD,90000,US,0,US,M,United States of America,Americas,United States of America,Americas,90000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2023,FT,Research Scientist,185000,USD,185000,US,100,US,M,United States of America,Americas,United States of America,Americas,185000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2023,FT,Research Scientist,125000,USD,125000,US,100,US,M,United States of America,Americas,United States of America,Americas,125000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2023,FT,Data Analyst,127000,USD,127000,US,100,US,M,United States of America,Americas,United States of America,Americas,127000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Data Analyst,94000,USD,94000,US,100,US,M,United States of America,Americas,United States of America,Americas,94000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Data Scientist,210550,USD,210550,US,0,US,M,United States of America,Americas,United States of America,Americas,210550,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Data Scientist,153300,USD,153300,US,0,US,M,United States of America,Americas,United States of America,Americas,153300,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Data Scientist,200000,USD,200000,US,100,US,M,United States of America,Americas,United States of America,Americas,200000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023,FT,Data Scientist,150000,USD,150000,US,100,US,M,United States of America,Americas,United States of America,Americas,150000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023,FT,Data Analyst,161500,USD,161500,US,100,US,M,United States of America,Americas,United States of America,Americas,161500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Data Analyst,119500,USD,119500,US,100,US,M,United States of America,Americas,United States of America,Americas,119500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Data Analyst,175000,USD,175000,US,0,US,M,United States of America,Americas,United States of America,Americas,175000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Data Analyst,145000,USD,145000,US,0,US,M,United States of America,Americas,United States of America,Americas,145000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Data Scientist,175000,USD,175000,US,0,US,M,United States of America,Americas,United States of America,Americas,175000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Data Scientist,148750,USD,148750,US,0,US,M,United States of America,Americas,United States of America,Americas,148750,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Data Analytics Specialist,105000,USD,105000,US,0,US,M,United States of America,Americas,United States of America,Americas,105000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Data Analytics Specialist,85000,USD,85000,US,0,US,M,United States of America,Americas,United States of America,Americas,85000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Research Scientist,215000,USD,215000,US,0,US,M,United States of America,Americas,United States of America,Americas,215000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2023,FT,Research Scientist,146300,USD,146300,US,0,US,M,United States of America,Americas,United States of America,Americas,146300,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2023,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M,United States of America,Americas,United States of America,Americas,153400,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M,United States of America,Americas,United States of America,Americas,122700,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Data Engineer,260000,USD,260000,US,0,US,M,United States of America,Americas,United States of America,Americas,260000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2023,FT,Data Engineer,175000,USD,175000,US,0,US,M,United States of America,Americas,United States of America,Americas,175000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2023,FT,Data Scientist,186300,USD,186300,US,100,US,M,United States of America,Americas,United States of America,Americas,186300,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Data Scientist,123900,USD,123900,US,100,US,M,United States of America,Americas,United States of America,Americas,123900,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Research Scientist,150000,USD,150000,US,100,US,M,United States of America,Americas,United States of America,Americas,150000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2023,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M,United States of America,Americas,United States of America,Americas,153400,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M,United States of America,Americas,United States of America,Americas,122700,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2023,FT,Data Engineer,250000,USD,250000,US,0,US,M,United States of America,Americas,United States of America,Americas,250000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2023,FT,Data Engineer,175000,USD,175000,US,0,US,M,United States of America,Americas,United States of America,Americas,175000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2023,FT,Data Analyst,185900,USD,185900,US,0,US,M,United States of America,Americas,United States of America,Americas,185900,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Data Analyst,121700,USD,121700,US,0,US,M,United States of America,Americas,United States of America,Americas,121700,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Data Analyst,153600,USD,153600,US,0,US,M,United States of America,Americas,United States of America,Americas,153600,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023,FT,Data Analyst,106800,USD,106800,US,0,US,M,United States of America,Americas,United States of America,Americas,106800,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
